,Region,Facility_ID
895,Ústecký kraj,54932
896,Ústecký kraj,54934
897,Ústecký kraj,54935
898,Ústecký kraj,54936
899,Ústecký kraj,54945
900,Ústecký kraj,54946
901,Ústecký kraj,54949
902,Ústecký kraj,54956
903,Ústecký kraj,56375
904,Pardubický kraj,3991
905,Pardubický kraj,5305
906,Pardubický kraj,5547
907,Pardubický kraj,6700
908,Pardubický kraj,11193
909,Pardubický kraj,11353
910,Pardubický kraj,11828
911,Pardubický kraj,14813
912,Pardubický kraj,14840
913,Pardubický kraj,15017
914,Pardubický kraj,16506
915,Pardubický kraj,16876
916,Pardubický kraj,16882
917,Pardubický kraj,16883
918,Pardubický kraj,16888
919,Pardubický kraj,17882
920,Pardubický kraj,17883
921,Pardubický kraj,18830
922,Pardubický kraj,19035
923,Pardubický kraj,19036
924,Pardubický kraj,23193
925,Pardubický kraj,23203
926,Pardubický kraj,23464
927,Pardubický kraj,23465
928,Pardubický kraj,23466
929,Pardubický kraj,23834
930,Pardubický kraj,23835
931,Pardubický kraj,24020
932,Pardubický kraj,25080
933,Pardubický kraj,27813
934,Pardubický kraj,28565
935,Pardubický kraj,29932
936,Pardubický kraj,30629
937,Pardubický kraj,30635
938,Pardubický kraj,31541
939,Pardubický kraj,31679
940,Pardubický kraj,32726
941,Pardubický kraj,35642
942,Pardubický kraj,35644
943,Pardubický kraj,37221
944,Pardubický kraj,37223
945,Pardubický kraj,37641
946,Pardubický kraj,43074
947,Pardubický kraj,44960
948,Pardubický kraj,45658
949,Pardubický kraj,46327
950,Pardubický kraj,47616
951,Pardubický kraj,49630
952,Pardubický kraj,49853
953,Pardubický kraj,49919
954,Pardubický kraj,55437
955,Pardubický kraj,56724
956,Pardubický kraj,56725
957,Pardubický kraj,56726
958,Pardubický kraj,56731
959,Pardubický kraj,56736
960,Pardubický kraj,56737
961,Pardubický kraj,56739
962,Pardubický kraj,56759
963,Pardubický kraj,57210
964,Pardubický kraj,58215
965,Plzeňský kraj,2822
966,Plzeňský kraj,3244
967,Plzeňský kraj,3597
968,Plzeňský kraj,5047
969,Plzeňský kraj,8785
970,Plzeňský kraj,11770
971,Plzeňský kraj,12153
972,Plzeňský kraj,16553
973,Plzeňský kraj,16557
974,Plzeňský kraj,17881
975,Plzeňský kraj,20681
976,Plzeňský kraj,21345
977,Plzeňský kraj,21908
978,Plzeňský kraj,24958
979,Plzeňský kraj,24960
980,Plzeňský kraj,26790
981,Plzeňský kraj,28210
982,Plzeňský kraj,28211
983,Plzeňský kraj,28215
984,Plzeňský kraj,28224
985,Plzeňský kraj,28225
986,Plzeňský kraj,28721
987,Plzeňský kraj,29651
988,Plzeňský kraj,29743
989,Plzeňský kraj,29747
990,Plzeňský kraj,31338
991,Plzeňský kraj,52299
992,Plzeňský kraj,52303
993,Plzeňský kraj,52305
994,Plzeňský kraj,57937
995,Plzeňský kraj,57938
996,Plzeňský kraj,57943
997,Ústecký kraj,2608
998,Ústecký kraj,5224
999,Ústecký kraj,5808
1000,Ústecký kraj,5851
1001,Ústecký kraj,6030
1002,Ústecký kraj,7183
1003,Ústecký kraj,7237
1004,Ústecký kraj,8134
1005,Ústecký kraj,8582
1006,Ústecký kraj,10218
1007,Ústecký kraj,10580
1008,Ústecký kraj,11825
1009,Ústecký kraj,12066
1010,Ústecký kraj,12319
1011,Ústecký kraj,14497
1012,Ústecký kraj,14498
1013,Ústecký kraj,15793
1014,Ústecký kraj,16084
1015,Ústecký kraj,16085
1016,Ústecký kraj,16086
1017,Ústecký kraj,16938
1018,Ústecký kraj,18137
1019,Ústecký kraj,22091
1020,Ústecký kraj,22483
1021,Ústecký kraj,23667
1022,Ústecký kraj,25826
1023,Ústecký kraj,25884
1024,Ústecký kraj,25919
1025,Ústecký kraj,25935
1026,Ústecký kraj,26065
1027,Ústecký kraj,26067
1028,Ústecký kraj,29115
1029,Ústecký kraj,29127
1030,Ústecký kraj,29921
1031,Ústecký kraj,37598
1032,Ústecký kraj,38327
1033,Ústecký kraj,39123
1034,Ústecký kraj,40541
1035,Ústecký kraj,41471
1036,Ústecký kraj,41472
1037,Ústecký kraj,44908
1038,Ústecký kraj,45549
1039,Ústecký kraj,45892
1040,Ústecký kraj,46131
1041,Ústecký kraj,47634
1042,Ústecký kraj,47635
1043,Ústecký kraj,47641
1044,Ústecký kraj,47877
1045,Ústecký kraj,47879
1046,Ústecký kraj,51110
1047,Ústecký kraj,51113
1048,Ústecký kraj,51116
1049,Ústecký kraj,52410
1050,Ústecký kraj,52416
1051,Ústecký kraj,54247
1052,Ústecký kraj,54252
1053,Ústecký kraj,54256
1054,Ústecký kraj,54263
1055,Ústecký kraj,54264
1056,Ústecký kraj,54265
1057,Ústecký kraj,54266
1058,Ústecký kraj,54269
1059,Ústecký kraj,54270
1060,Ústecký kraj,54878
1061,Ústecký kraj,54879
1062,Ústecký kraj,54882
1063,Ústecký kraj,57799
1064,Ústecký kraj,57800
1065,Ústecký kraj,57801
1066,Ústecký kraj,58121
1067,Moravskoslezský kraj,5
1068,Moravskoslezský kraj,6
1069,Moravskoslezský kraj,1373
1070,Moravskoslezský kraj,1757
1071,Moravskoslezský kraj,3119
1072,Moravskoslezský kraj,4610
1073,Moravskoslezský kraj,5422
1074,Moravskoslezský kraj,6055
1075,Moravskoslezský kraj,6589
1076,Moravskoslezský kraj,7166
1077,Moravskoslezský kraj,7688
1078,Moravskoslezský kraj,7746
1079,Moravskoslezský kraj,8140
1080,Moravskoslezský kraj,8143
1081,Moravskoslezský kraj,8768
1082,Moravskoslezský kraj,9140
1083,Moravskoslezský kraj,9153
1084,Moravskoslezský kraj,9989
1085,Moravskoslezský kraj,10859
1086,Moravskoslezský kraj,11010
1087,Moravskoslezský kraj,11156
1088,Moravskoslezský kraj,11333
1089,Moravskoslezský kraj,12061
1090,Moravskoslezský kraj,12063
1091,Moravskoslezský kraj,12725
1092,Moravskoslezský kraj,12731
1093,Moravskoslezský kraj,15506
1094,Moravskoslezský kraj,15813
1095,Moravskoslezský kraj,15815
1096,Moravskoslezský kraj,15816
1097,Moravskoslezský kraj,16198
1098,Moravskoslezský kraj,17912
1099,Moravskoslezský kraj,17913
1100,Moravskoslezský kraj,21180
1101,Moravskoslezský kraj,21181
1102,Moravskoslezský kraj,21312
1103,Moravskoslezský kraj,21961
1104,Moravskoslezský kraj,21971
1105,Moravskoslezský kraj,22316
1106,Moravskoslezský kraj,22741
1107,Moravskoslezský kraj,23427
1108,Moravskoslezský kraj,24083
1109,Moravskoslezský kraj,24084
1110,Moravskoslezský kraj,24085
1111,Moravskoslezský kraj,24111
1112,Moravskoslezský kraj,24424
1113,Moravskoslezský kraj,24572
1114,Moravskoslezský kraj,26579
1115,Moravskoslezský kraj,26580
1116,Moravskoslezský kraj,26596
1117,Moravskoslezský kraj,26920
1118,Moravskoslezský kraj,27016
1119,Moravskoslezský kraj,27028
1120,Moravskoslezský kraj,27315
1121,Moravskoslezský kraj,27337
1122,Moravskoslezský kraj,27340
1123,Moravskoslezský kraj,27342
1124,Moravskoslezský kraj,27343
1125,Moravskoslezský kraj,27618
1126,Moravskoslezský kraj,27646
1127,Moravskoslezský kraj,27658
1128,Moravskoslezský kraj,27704
1129,Moravskoslezský kraj,27756
1130,Moravskoslezský kraj,27757
1131,Moravskoslezský kraj,28005
1132,Moravskoslezský kraj,28036
1133,Moravskoslezský kraj,29518
1134,Moravskoslezský kraj,29870
1135,Moravskoslezský kraj,29872
1136,Moravskoslezský kraj,31558
1137,Moravskoslezský kraj,33300
1138,Moravskoslezský kraj,34383
1139,Moravskoslezský kraj,35707
1140,Moravskoslezský kraj,35916
1141,Moravskoslezský kraj,36082
1142,Moravskoslezský kraj,37493
1143,Moravskoslezský kraj,37517
1144,Moravskoslezský kraj,39623
1145,Moravskoslezský kraj,40451
1146,Moravskoslezský kraj,40453
1147,Moravskoslezský kraj,40554
1148,Moravskoslezský kraj,41044
1149,Moravskoslezský kraj,41355
1150,Moravskoslezský kraj,42162
1151,Moravskoslezský kraj,42497
1152,Moravskoslezský kraj,42615
1153,Moravskoslezský kraj,42616
1154,Moravskoslezský kraj,44650
1155,Moravskoslezský kraj,46094
1156,Moravskoslezský kraj,46095
1157,Moravskoslezský kraj,46308
1158,Moravskoslezský kraj,46446
1159,Moravskoslezský kraj,46652
1160,Moravskoslezský kraj,47514
1161,Moravskoslezský kraj,48544
1162,Moravskoslezský kraj,49035
1163,Moravskoslezský kraj,49037
1164,Moravskoslezský kraj,49181
1165,Moravskoslezský kraj,49191
1166,Moravskoslezský kraj,49193
1167,Moravskoslezský kraj,49616
1168,Moravskoslezský kraj,49617
1169,Moravskoslezský kraj,49938
1170,Moravskoslezský kraj,49943
1171,Moravskoslezský kraj,49944
1172,Moravskoslezský kraj,49945
1173,Moravskoslezský kraj,49946
1174,Moravskoslezský kraj,49973
1175,Moravskoslezský kraj,49976
1176,Moravskoslezský kraj,50407
1177,Moravskoslezský kraj,50408
1178,Moravskoslezský kraj,50410
1179,Moravskoslezský kraj,50485
1180,Moravskoslezský kraj,51477
1181,Moravskoslezský kraj,52677
1182,Moravskoslezský kraj,56051
1183,Moravskoslezský kraj,56052
1184,Moravskoslezský kraj,59610
1185,Moravskoslezský kraj,59648
1186,Kraj Vysočina,1770
1187,Kraj Vysočina,1771
1188,Kraj Vysočina,6562
1189,Kraj Vysočina,6563
1190,Kraj Vysočina,7655
1191,Kraj Vysočina,7656
1192,Kraj Vysočina,7659
1193,Kraj Vysočina,9500
1194,Kraj Vysočina,9501
1195,Kraj Vysočina,14129
1196,Kraj Vysočina,14130
1197,Kraj Vysočina,14173
1198,Kraj Vysočina,14174
1199,Kraj Vysočina,14175
1200,Kraj Vysočina,14176
1201,Kraj Vysočina,15818
1202,Kraj Vysočina,15819
1203,Kraj Vysočina,16776
1204,Kraj Vysočina,16777
1205,Kraj Vysočina,19079
1206,Kraj Vysočina,19080
1207,Kraj Vysočina,21651
1208,Kraj Vysočina,21652
1209,Kraj Vysočina,22126
1210,Kraj Vysočina,22127
1211,Kraj Vysočina,22781
1212,Kraj Vysočina,22782
1213,Kraj Vysočina,22993
1214,Kraj Vysočina,22994
1215,Kraj Vysočina,23742
1216,Kraj Vysočina,23743
1217,Kraj Vysočina,23744
1218,Kraj Vysočina,23745
1219,Kraj Vysočina,23748
1220,Kraj Vysočina,23749
1221,Kraj Vysočina,25325
1222,Kraj Vysočina,25326
1223,Kraj Vysočina,25944
1224,Kraj Vysočina,25946
1225,Kraj Vysočina,25947
1226,Kraj Vysočina,26485
1227,Kraj Vysočina,26486
1228,Kraj Vysočina,26488
1229,Kraj Vysočina,26489
1230,Kraj Vysočina,26490
1231,Kraj Vysočina,26491
1232,Kraj Vysočina,27089
1233,Kraj Vysočina,27090
1234,Kraj Vysočina,27091
1235,Kraj Vysočina,27092
1236,Kraj Vysočina,27094
1237,Kraj Vysočina,27095
1238,Kraj Vysočina,29129
1239,Kraj Vysočina,29130
1240,Kraj Vysočina,29448
1241,Kraj Vysočina,29449
1242,Kraj Vysočina,30726
1243,Kraj Vysočina,30727
1244,Kraj Vysočina,30899
1245,Kraj Vysočina,30900
1246,Kraj Vysočina,31158
1247,Kraj Vysočina,31159
1248,Kraj Vysočina,31885
1249,Kraj Vysočina,31886
1250,Kraj Vysočina,32095
1251,Kraj Vysočina,32096
1252,Kraj Vysočina,32362
1253,Kraj Vysočina,32363
1254,Kraj Vysočina,32761
1255,Kraj Vysočina,32762
1256,Kraj Vysočina,32763
1257,Kraj Vysočina,32764
1258,Kraj Vysočina,32765
1259,Kraj Vysočina,32766
1260,Kraj Vysočina,32767
1261,Kraj Vysočina,32768
1262,Kraj Vysočina,32777
1263,Kraj Vysočina,32778
1264,Kraj Vysočina,33432
1265,Kraj Vysočina,33433
1266,Kraj Vysočina,33697
1267,Kraj Vysočina,33698
1268,Kraj Vysočina,33946
1269,Kraj Vysočina,33947
1270,Kraj Vysočina,34124
1271,Kraj Vysočina,34125
1272,Kraj Vysočina,34220
1273,Kraj Vysočina,34221
1274,Kraj Vysočina,34264
1275,Kraj Vysočina,34265
1276,Kraj Vysočina,34271
1277,Kraj Vysočina,34272
1278,Kraj Vysočina,37200
1279,Kraj Vysočina,37201
1280,Kraj Vysočina,39726
1281,Kraj Vysočina,39727
1282,Kraj Vysočina,49824
1283,Kraj Vysočina,49825
1284,Kraj Vysočina,49826
1285,Kraj Vysočina,49827
1286,Kraj Vysočina,55423
1287,Kraj Vysočina,55424
1288,Kraj Vysočina,55425
1289,Kraj Vysočina,55426
1290,Kraj Vysočina,56440
1291,Kraj Vysočina,56441
1292,Kraj Vysočina,58049
1293,Kraj Vysočina,58050
1294,Kraj Vysočina,58051
1295,Kraj Vysočina,58052
1296,Kraj Vysočina,58053
1297,Kraj Vysočina,58054
1298,Kraj Vysočina,58080
1299,Kraj Vysočina,58081
1300,Kraj Vysočina,58086
1301,Kraj Vysočina,58087
1302,Kraj Vysočina,58088
1303,Kraj Vysočina,58089
1304,Kraj Vysočina,58090
1305,Kraj Vysočina,58091
1306,Kraj Vysočina,58092
1307,Kraj Vysočina,58093
1308,Kraj Vysočina,60389
1309,Kraj Vysočina,60447
1310,Hlavní město Praha,37
1311,Hlavní město Praha,38
1312,Hlavní město Praha,203
1313,Hlavní město Praha,204
1314,Hlavní město Praha,406
1315,Hlavní město Praha,496
1316,Hlavní město Praha,542
1317,Hlavní město Praha,551
1318,Hlavní město Praha,631
1319,Hlavní město Praha,677
1320,Hlavní město Praha,709
1321,Hlavní město Praha,791
1322,Hlavní město Praha,845
1323,Hlavní město Praha,859
1324,Hlavní město Praha,888
1325,Hlavní město Praha,970
1326,Hlavní město Praha,1060
1327,Hlavní město Praha,1137
1328,Hlavní město Praha,1173
1329,Hlavní město Praha,1174
1330,Hlavní město Praha,1177
1331,Hlavní město Praha,1265
1332,Hlavní město Praha,1285
1333,Hlavní město Praha,1290
1334,Hlavní město Praha,1404
1335,Hlavní město Praha,1436
1336,Hlavní město Praha,1440
1337,Hlavní město Praha,1492
1338,Hlavní město Praha,1537
1339,Hlavní město Praha,1538
1340,Hlavní město Praha,1539
1341,Hlavní město Praha,1558
1342,Hlavní město Praha,1593
1343,Hlavní město Praha,1618
1344,Hlavní město Praha,1687
1345,Hlavní město Praha,1989
1346,Hlavní město Praha,2025
1347,Hlavní město Praha,2099
1348,Hlavní město Praha,2202
1349,Hlavní město Praha,2205
1350,Hlavní město Praha,2238
1351,Hlavní město Praha,2323
1352,Hlavní město Praha,2328
1353,Hlavní město Praha,2329
1354,Hlavní město Praha,2331
1355,Hlavní město Praha,2333
1356,Hlavní město Praha,2350
1357,Hlavní město Praha,2482
1358,Hlavní město Praha,2483
1359,Hlavní město Praha,2510
1360,Hlavní město Praha,2521
1361,Hlavní město Praha,2532
1362,Hlavní město Praha,2558
1363,Hlavní město Praha,2658
1364,Hlavní město Praha,2731
1365,Hlavní město Praha,2747
1366,Hlavní město Praha,2750
1367,Hlavní město Praha,2842
1368,Hlavní město Praha,2890
1369,Hlavní město Praha,2990
1370,Hlavní město Praha,3063
1371,Hlavní město Praha,3065
1372,Hlavní město Praha,3150
1373,Hlavní město Praha,3187
1374,Hlavní město Praha,3207
1375,Hlavní město Praha,3208
1376,Hlavní město Praha,3265
1377,Hlavní město Praha,3421
1378,Hlavní město Praha,3425
1379,Hlavní město Praha,3426
1380,Hlavní město Praha,3497
1381,Hlavní město Praha,3570
1382,Hlavní město Praha,3773
1383,Hlavní město Praha,3783
1384,Hlavní město Praha,3785
1385,Hlavní město Praha,3798
1386,Hlavní město Praha,3818
1387,Hlavní město Praha,4005
1388,Hlavní město Praha,4033
1389,Hlavní město Praha,4123
1390,Hlavní město Praha,4153
1391,Hlavní město Praha,4180
1392,Hlavní město Praha,4571
1393,Hlavní město Praha,4605
1394,Hlavní město Praha,4619
1395,Hlavní město Praha,4673
1396,Hlavní město Praha,4771
1397,Hlavní město Praha,4830
1398,Hlavní město Praha,4834
1399,Hlavní město Praha,4893
1400,Hlavní město Praha,5009
1401,Hlavní město Praha,5026
1402,Hlavní město Praha,5035
1403,Hlavní město Praha,5080
1404,Hlavní město Praha,5167
1405,Hlavní město Praha,5169
1406,Hlavní město Praha,5194
1407,Hlavní město Praha,5249
1408,Hlavní město Praha,5261
1409,Hlavní město Praha,5339
1410,Hlavní město Praha,5437
1411,Hlavní město Praha,5854
1412,Hlavní město Praha,5932
1413,Hlavní město Praha,5940
1414,Hlavní město Praha,6159
1415,Hlavní město Praha,6303
1416,Hlavní město Praha,6312
1417,Hlavní město Praha,6320
1418,Hlavní město Praha,6468
1419,Hlavní město Praha,6494
1420,Hlavní město Praha,6520
1421,Hlavní město Praha,6525
1422,Hlavní město Praha,6541
1423,Hlavní město Praha,6593
1424,Hlavní město Praha,6594
1425,Hlavní město Praha,6596
1426,Hlavní město Praha,6657
1427,Hlavní město Praha,6693
1428,Hlavní město Praha,6850
1429,Hlavní město Praha,6860
1430,Hlavní město Praha,6893
1431,Hlavní město Praha,7019
1432,Hlavní město Praha,7073
1433,Hlavní město Praha,7109
1434,Hlavní město Praha,7128
1435,Hlavní město Praha,7161
1436,Hlavní město Praha,7186
1437,Hlavní město Praha,7249
1438,Hlavní město Praha,7285
1439,Hlavní město Praha,7375
1440,Hlavní město Praha,7376
1441,Hlavní město Praha,7385
1442,Hlavní město Praha,7577
1443,Hlavní město Praha,7603
1444,Hlavní město Praha,7702
1445,Hlavní město Praha,7763
1446,Hlavní město Praha,7765
1447,Hlavní město Praha,7780
1448,Hlavní město Praha,7979
1449,Hlavní město Praha,8014
1450,Hlavní město Praha,8015
1451,Hlavní město Praha,8068
1452,Hlavní město Praha,8100
1453,Hlavní město Praha,8101
1454,Hlavní město Praha,8201
1455,Hlavní město Praha,8219
1456,Hlavní město Praha,8258
1457,Hlavní město Praha,8310
1458,Hlavní město Praha,8410
1459,Hlavní město Praha,8446
1460,Hlavní město Praha,8453
1461,Hlavní město Praha,8455
1462,Hlavní město Praha,8632
1463,Hlavní město Praha,8650
1464,Hlavní město Praha,8667
1465,Hlavní město Praha,8681
1466,Hlavní město Praha,8761
1467,Hlavní město Praha,8808
1468,Hlavní město Praha,8816
1469,Hlavní město Praha,8852
1470,Hlavní město Praha,8890
1471,Hlavní město Praha,9099
1472,Hlavní město Praha,9649
1473,Hlavní město Praha,9723
1474,Hlavní město Praha,9790
1475,Hlavní město Praha,9865
1476,Hlavní město Praha,9866
1477,Hlavní město Praha,9879
1478,Hlavní město Praha,9911
1479,Hlavní město Praha,10045
1480,Hlavní město Praha,10188
1481,Hlavní město Praha,10225
1482,Hlavní město Praha,10232
1483,Hlavní město Praha,10365
1484,Hlavní město Praha,10387
1485,Hlavní město Praha,10400
1486,Hlavní město Praha,10402
1487,Hlavní město Praha,10563
1488,Hlavní město Praha,10571
1489,Hlavní město Praha,10588
1490,Hlavní město Praha,10768
1491,Hlavní město Praha,10987
1492,Hlavní město Praha,11134
1493,Hlavní město Praha,11135
1494,Hlavní město Praha,11142
1495,Hlavní město Praha,11240
1496,Hlavní město Praha,11320
1497,Hlavní město Praha,11348
1498,Hlavní město Praha,11453
1499,Hlavní město Praha,11733
1500,Hlavní město Praha,11740
1501,Hlavní město Praha,11814
1502,Hlavní město Praha,11820
1503,Hlavní město Praha,11978
1504,Hlavní město Praha,12001
1505,Hlavní město Praha,12053
1506,Hlavní město Praha,12091
1507,Hlavní město Praha,12104
1508,Hlavní město Praha,12123
1509,Hlavní město Praha,12130
1510,Hlavní město Praha,12219
1511,Hlavní město Praha,12277
1512,Hlavní město Praha,12487
1513,Hlavní město Praha,12639
1514,Hlavní město Praha,12813
1515,Hlavní město Praha,12932
1516,Hlavní město Praha,12935
1517,Hlavní město Praha,12982
1518,Hlavní město Praha,13223
1519,Hlavní město Praha,13388
1520,Hlavní město Praha,13469
1521,Hlavní město Praha,13521
1522,Hlavní město Praha,13525
1523,Hlavní město Praha,13562
1524,Hlavní město Praha,13564
1525,Hlavní město Praha,13679
1526,Hlavní město Praha,13694
1527,Hlavní město Praha,13759
1528,Hlavní město Praha,13848
1529,Hlavní město Praha,13944
1530,Hlavní město Praha,14055
1531,Hlavní město Praha,14056
1532,Hlavní město Praha,14139
1533,Hlavní město Praha,14645
1534,Hlavní město Praha,14726
1535,Hlavní město Praha,15240
1536,Hlavní město Praha,15280
1537,Hlavní město Praha,15290
1538,Hlavní město Praha,15312
1539,Hlavní město Praha,15315
1540,Hlavní město Praha,15318
1541,Hlavní město Praha,15329
1542,Hlavní město Praha,15334
1543,Hlavní město Praha,15345
1544,Hlavní město Praha,15350
1545,Hlavní město Praha,15352
1546,Hlavní město Praha,15353
1547,Hlavní město Praha,15357
1548,Hlavní město Praha,15378
1549,Hlavní město Praha,15794
1550,Hlavní město Praha,15891
1551,Hlavní město Praha,15896
1552,Hlavní město Praha,15911
1553,Hlavní město Praha,16125
1554,Hlavní město Praha,16261
1555,Hlavní město Praha,16309
